Author Name,WORK IDs,CTS-URN/s,# of translations,Edition Title,Editor; Translator,Publisher,Date,Original File Name/Location,Addiional File location/locations,Source Edition LInk,Translation Language,Worldcat Link,Work/s Split Up/Renamed in Branch,New File Name/s,Notes,TOC,Additional TOC
"Lucretius, Persius, Phaedrus,",550.1 969.1 975.1,urn:cts:latinLit:phi0550.phi001.ogl-ger1 urn:cts:latinLit:phi0969.phi001.ogl-ger1 urn:cts:latinLit:phi0975.phi001.ogl-ger1,3,T. Lucretius Carus Von der Natur der Dinge (3 vols 1868-1869) - Persius (Binder-1 vol 1866) - Phaedrus (Siebelius-1 vol-1857),"Binder, Wilhelm, 1810-1876., 

",Hoffmann,1868,lucretius_1868_1,,http://hdl.handle.net/2027/uc1.$b311214,German,,,,,,
"Lucretius, Virgil, Valerius Flaccus",550.1 690.1 690.2 690.3  1035.1,urn:cts:latinLit:phi0550.phi001.ogl-fre1 urn:cts:latinLit:phi0550.phi001.ogl-lat2  urn:cts:latinLit:phi0690.phi001.ogl-fre1   urn:cts:latinLit:phi0690.phi001.ogl-lat1 urn:cts:latinLit:phi0690.phi002.ogl-fre1   urn:cts:latinLit:phi0690.phi002.ogl-lat1  urn:cts:latinLit:phi0690.phi003.ogl-fre1  urn:cts:latinLit:phi0690.phi003.ogl-lat1  urn:cts:latinLit:phi1035.phi001.ogl-fre1  urn:cts:latinLit:phi1035.phi001.ogl-lat1 ,5,"Lucrèce, Virgile, Valérius Flaccus","Nisard, Charles",Didot,1857,lucretius_virgil_valeriusFlaccus_1857.xml,,https://hdl.handle.net/2027/ucm.5321928853,French & Latin,,,,,,
Lycurgus,0034.001,urn:cts:greekLit:tlg0034.tlg001.ogl-ger1,1,Lykurgos: Rede gegen Leokrates,"Bender, Hermann, 1835-1897",Hoffmann,1869,lycurgus_1869.xml,,http://hdl.handle.net/2027/hvd.32044085138386,German,,,,,,
Lysias,0540.001 0540.002 0540.003 0540.004 0540.005 0540.006 0540.007 0540.008 0540.009 0540.010 0540.011 0540.012 0540.013 0540.014 0540.015 0540.016 0540.017 0540.018 0540.019 0540.020 0540.021 0540.022 0540.023 0540.024 0540.025 0540.026 0540.027 0540.028 0540.029 0540.030 0540.031 0540.032 0540.033 0540.034,urn:cts:greekLit:tlg0540.tlg001.ogl-ger1 urn:cts:greekLit:tlg0540.tlg002.ogl-ger1 urn:cts:greekLit:tlg0540.tlg003.ogl-ger1 urn:cts:greekLit:tlg0540.tlg004.ogl-ger1 urn:cts:greekLit:tlg0540.tlg005.ogl-ger1 urn:cts:greekLit:tlg0540.tlg006.ogl-ger1 urn:cts:greekLit:tlg0540.tlg007.ogl-ger1 urn:cts:greekLit:tlg0540.tlg008.ogl-ger1 urn:cts:greekLit:tlg0540.tlg009.ogl-ger1 urn:cts:greekLit:tlg0540.tlg010.ogl-ger1 urn:cts:greekLit:tlg0540.tlg011.ogl-ger1 urn:cts:greekLit:tlg0540.tlg012.ogl-ger1 urn:cts:greekLit:tlg0540.tlg013.ogl-ger1 urn:cts:greekLit:tlg0540.tlg014.ogl-ger1 urn:cts:greekLit:tlg0540.tlg015.ogl-ger1 urn:cts:greekLit:tlg0540.tlg016.ogl-ger1 urn:cts:greekLit:tlg0540.tlg017.ogl-ger1 urn:cts:greekLit:tlg0540.tlg018.ogl-ger1 urn:cts:greekLit:tlg0540.tlg019.ogl-ger1 urn:cts:greekLit:tlg0540.tlg020.ogl-ger1 urn:cts:greekLit:tlg0540.tlg021.ogl-ger1 urn:cts:greekLit:tlg0540.tlg022.ogl-ger1 urn:cts:greekLit:tlg0540.tlg023.ogl-ger1 urn:cts:greekLit:tlg0540.tlg024.ogl-ger1 urn:cts:greekLit:tlg0540.tlg025.ogl-ger1 urn:cts:greekLit:tlg0540.tlg026.ogl-ger1 urn:cts:greekLit:tlg0540.tlg027.ogl-ger1 urn:cts:greekLit:tlg0540.tlg028.ogl-ger1 urn:cts:greekLit:tlg0540.tlg029.ogl-ger1 urn:cts:greekLit:tlg0540.tlg030.ogl-ger1 urn:cts:greekLit:tlg0540.tlg031.ogl-ger1 urn:cts:greekLit:tlg0540.tlg032.ogl-ger1 urn:cts:greekLit:tlg0540.tlg033.ogl-ger1 urn:cts:greekLit:tlg0540.tlg034.ogl-ger1,34,Die erhaltenen Reden des Lysias,"Baur, Ferdinand Friedrich   1825-1889, tr.

          .",Metzler,1856,lysias_1856.xml,,http://hdl.handle.net/2027/mdp.39015028371808,German,,,,,,
Lysias,0540.012 0540.013,urn:cts:greekLit:tlg0540.tlg012.ogl-grc1 urn:cts:greekLit:tlg0540.tlg013.ogl-grc1,0,Lisia Orazione Scelti,"Ferrai, Eugenio, 1833-1897; Fraccaroli, Giuseppe, 1849-1918",Loescher,1902,lysias_1902.xml,,https://hdl.handle.net/2027/uc1.$b290278,Greek,http://www.worldcat.org/oclc/878878708,,,Greek file with Italian notes,,
Marcus Aurelius,0562.001,urn:cts:greekLit:tlg0562.tlg001.ogl-fre1,1,Les Pensées de Marc-Aurèle,"Lemercier, Aimé-Prosper, 18..-1942
                           ",Librairie Félix Alcan,1921,marcusAurelius_1921.xml,,http://hdl.handle.net/2027/uc1.$b142549,French,,,,,,
Martial,1294.1 1294.2 stoa0192.stoa001 stoa0192.stoa004,urn:cts:latinLit:phi1294.phi001.ogl-eng1 urn:cts:latinLit:phi1294.phi002.ogl-eng1  urn:cts:latinLit:stoa0192.stoa001.ogl-eng1 urn:cts:latinLit:stoa0192.stoa004.ogl-eng1,4,The Epigrams of Martial,Various,Bell,1904,martial_1904,,http://hdl.handle.net/2027/mdp.39015008931746,English,,,,,,
Martial,,,0,The Epigrams of Martial (DUPLICATE),Various,Bell,1871,martial_1871.xml,,http://hdl.handle.net/2027/njp.32101064183047,English,,,,,,
Martial,1294.1 1294.2 stoa0192.stoa001 stoa0192.stoa004,urn:cts:latinLit:phi1294.phi001.ogl-ger1 urn:cts:latinLit:phi1294.phi002.ogl-ger1  urn:cts:latinLit:stoa0192.stoa001.ogl-ger1 urn:cts:latinLit:stoa0192.stoa004.ogl-ger1,4,Martialis Epigramme,"Berg, Alexander",Langescheidt,1865,martial_1855-1890,,http://hdl.handle.net/2027/uc1.$b290784,German,,,,,,
"Nepos, Cornelius",588.1,urn:cts:latinLit:phi0588.abo001.ogl-ger1 urn:cts:latinLit:phi0588.abo002.ogl-ger1 urn:cts:latinLit:phi0588.abo003.ogl-ger1 urn:cts:latinLit:phi0588.abo004.ogl-ger1 urn:cts:latinLit:phi0588.abo005.ogl-ger1 urn:cts:latinLit:phi0588.abo006.ogl-ger1 urn:cts:latinLit:phi0588.abo007.ogl-ger1 urn:cts:latinLit:phi0588.abo008.ogl-ger1 urn:cts:latinLit:phi0588.abo009.ogl-ger1 urn:cts:latinLit:phi0588.abo010.ogl-ger1 urn:cts:latinLit:phi0588.abo011.ogl-ger1 urn:cts:latinLit:phi0588.abo012.ogl-ger1 urn:cts:latinLit:phi0588.abo013.ogl-ger1 urn:cts:latinLit:phi0588.abo014.ogl-ger1 urn:cts:latinLit:phi0588.abo015.ogl-ger1 urn:cts:latinLit:phi0588.abo016.ogl-ger1 urn:cts:latinLit:phi0588.abo017.ogl-ger1 urn:cts:latinLit:phi0588.abo018.ogl-ger1 urn:cts:latinLit:phi0588.abo019.ogl-ger1 urn:cts:latinLit:phi0588.abo020.ogl-ger1 urn:cts:latinLit:phi0588.abo021.ogl-ger1 urn:cts:latinLit:phi0588.abo022.ogl-ger1 urn:cts:latinLit:phi0588.abo023.ogl-ger1 urn:cts:latinLit:phi0588.abo024.ogl-ger1 urn:cts:latinLit:phi0588.abo025.ogl-ger1 ,25,Cornelius Nepos Werke,"Siebelis, Johannes, 1817-1867",Hoffmann,1856,corneliusNepos_1856.xml,,http://hdl.handle.net/2027/nnc1.cu01970348,German,,,,,,
Ordericus,none-author out of scope,,1,"Ecclesiastical History of England and Normandy, Volume 1-3","Forester, Thomas   ",Bell,1853-1854,ordericus_1_1853.xml,ordericus_2_1854.xml ordericus_3_1854.xml,https://archive.org/details/ecclesiasticalhi01orde https://archive.org/details/ecclesiasticalhi02orde https://archive.org/details/ecclesiasticalhi03orde  ,English,,,,,,
Ovid,959.7 959.8 959.9 959.10 959.14,urn:cts:latinLit:phi0959.phi007.ogl-eng1 urn:cts:latinLit:phi0959.phi008.ogl-eng1 urn:cts:latinLit:phi0959.phi009.ogl-eng1 urn:cts:latinLit:phi0959.phi010.ogl-eng1 urn:cts:latinLit:phi0959.phi014.ogl-eng1,5,"The Fasti, Tristia, Pontic Epistles, Ibis and Halieuticon of Ovid","Riley, Henry T.",Bell,1881,ovid_1881,,https://hdl.handle.net/2027/uc1.c004092079,English,,,,,,
Ovid,959.1 959.2 959.3 959.4 959.5 959.6  959.7 959.8 959.9 959.10 959.12 959.13 959.14 959.15,urn:cts:latinLit:phi0959.phi001.ogl-fre1 urn:cts:latinLit:phi0959.phi001.ogl-lat1 urn:cts:latinLit:phi0959.phi002.ogl-fre1 urn:cts:latinLit:phi0959.phi002.ogl-lat1 urn:cts:latinLit:phi0959.phi003.ogl-fre1 urn:cts:latinLit:phi0959.phi003.ogl-lat1 urn:cts:latinLit:phi0959.phi004.ogl-fre1 urn:cts:latinLit:phi0959.phi004.ogl-lat1 urn:cts:latinLit:phi0959.phi005.ogl-fre1 urn:cts:latinLit:phi0959.phi005.ogl-lat1 urn:cts:latinLit:phi0959.phi006.ogl-fre1 urn:cts:latinLit:phi0959.phi006.ogl-lat1 urn:cts:latinLit:phi0959.phi007.ogl-fre1 urn:cts:latinLit:phi0959.phi007.ogl-lat1 urn:cts:latinLit:phi0959.phi008.ogl-fre1 urn:cts:latinLit:phi0959.phi008.ogl-lat1 urn:cts:latinLit:phi0959.phi009.ogl-fre1 urn:cts:latinLit:phi0959.phi009.ogl-lat1 urn:cts:latinLit:phi0959.phi010.ogl-fre1 urn:cts:latinLit:phi0959.phi010.ogl-lat1 urn:cts:latinLit:phi0959.phi012.ogl-fre1 urn:cts:latinLit:phi0959.phi012.ogl-lat1 urn:cts:latinLit:phi0959.phi013.ogl-fre1 urn:cts:latinLit:phi0959.phi013.ogl-lat1 urn:cts:latinLit:phi0959.phi014.ogl-fre1 urn:cts:latinLit:phi0959.phi014.ogl-lat1 urn:cts:latinLit:phi0959.phi015.ogl-fre1 urn:cts:latinLit:phi0959.phi015.ogl-lat1,14,Ovide : Oeuvres complètes,"Nisard, Désiré, 1806-1888",Garnier frères,1850,ovid_1850.xml,,https://hdl.handle.net/2027/njp.32101064183104,French & Latin,,,,,Epistulae (Heroides)-Amores-Ars Amatoria-Remedia Amoris-Medicamina Faciei Femineae -Halieutica- Metamorphoses-Fasti-Tristia-Epistulae ex Ponto-Consolation ad Liviam-Ibis-Nux-Epigramma/Carmina  (No Medea-959.11),
Ovid,959.6,urn:cts:latinLit:phi0959.phi006.ogl-fre2 urn:cts:latinLit:phi0959.phi006.ogl-lat2,1,Les Métamorphoses d'Ovide,"Gros, Etienne ,1797-1856, tr.,;  Cabaret-Dupaty, J. R. Th., ed.

          ",Garnier frères,1866,ovid_1866.xml,,https://hdl.handle.net/2027/hvd.32044012112405,French & Latin,https://www.worldcat.org/oclc/906443240,,,,,
Ovid,959.2 959.5 959.9 959.10 959.13 959.14,urn:cts:latinLit:phi0959.phi002.ogl-fre2 urn:cts:latinLit:phi0959.phi002.ogl-lat2 urn:cts:latinLit:phi0959.phi005.ogl-fre2 urn:cts:latinLit:phi0959.phi005.ogl-lat2 urn:cts:latinLit:phi0959.phi009.ogl-fre2 urn:cts:latinLit:phi0959.phi009.ogl-lat2 urn:cts:latinLit:phi0959.phi010.ogl-fre2 urn:cts:latinLit:phi0959.phi010.ogl-lat2 urn:cts:latinLit:phi0959.phi013.ogl-fre2 urn:cts:latinLit:phi0959.phi013.ogl-lat2 urn:cts:latinLit:phi0959.phi014.ogl-fre2 urn:cts:latinLit:phi0959.phi014.ogl-lat2,6,"Les héroides : Le remède d'amour. Les pontiques. Petits poemes (Ovide Oeuvres completes, Vol 1)
     ","Chappuyzi, V.-H., 18..-.; Caresme, N.; Héguin de Guerle, Charles; Mangeart, Jacques, 1805-1874",Garnier frères,1875,ovid_1_1875.xml,,https://hdl.handle.net/2027/pst.000014234101,French & Latin,http://www.worldcat.org/oclc/647585386,,,,,
Ovid,959.6,urn:cts:latinLit:phi0959.phi006.ogl-fre3 urn:cts:latinLit:phi0959.phi006.ogl-lat3,1,Oeuvres completes d'Ovide: Vol 4: Metamporphoses (Book 1-5) -Vol 5: Metamorphoses (Book 6-10) - Vol 6 (Book 11-15),"Gros, Etienne   1797-1856.; Burette, TheÌodose, 1804-1847.",Panckouke,1841-,ovid_4_1841.xml,ovid_5_1841.xml ovid_3_1841.xml,https://hdl.handle.net/2027/uc1.$b290807 (Vol 4) https://hdl.handle.net/2027/uc1.$b290808 (Vol 5)   https://hdl.handle.net/2027/uc1.$b290809 (Vol 6),French & Latin,,,,,,
Ovid,959.1 959.4 959.5 959.3 959.2 959.7 959.8 959.9 959.14 959.10 959.6,urn:cts:latinLit:phi0959.phi001.ogl-ger1 urn:cts:latinLit:phi0959.phi004.ogl-ger1 urn:cts:latinLit:phi0959.phi005.ogl-ger1 urn:cts:latinLit:phi0959.phi003.ogl-ger1 urn:cts:latinLit:phi0959.phi002.ogl-ger1 urn:cts:latinLit:phi0959.phi007.ogl-ger1 urn:cts:latinLit:phi0959.phi008.ogl-ger1 urn:cts:latinLit:phi0959.phi009.ogl-ger1 urn:cts:latinLit:phi0959.phi010.ogl-ger1 urn:cts:latinLit:phi0959.phi014.ogl-ger1 urn:cts:latinLit:phi0959.phi006.ogl-ger1,11,"Ovids Werke 1:  Erotische Werke 1, Liebesgesänge (Amores) (Berg) -  Erotische Werke 2:  Kunst zu lieben (Ars Amatoria) - Heilmittel der Liebe (Remedia Amoris) - Schönheitsmittel (Medicamina Faciei Femineae)  (Berg 1880) - Erotische Werke 3:  Briefe der Heroiden (Berg 1866) - Ovids Werke 2:  Band 1: Festkalendar (Klussmann) -Klagelieder (Tristia), Briefe aus Pontus, Halieutika, Ibis (Berg) (1882) - Ovids Werke 3: Metamorphosen (Suchier)-Band 1: Book 1-5 - Band 2: Book 6-10- Band 3: Book 11-15","Berg, Alexander; Klussmann, Ernst, 1820-1894; Suchier, Reinhard 1823-1907",Langescheidt,1855-1890,ovid_1855-1890_1,ovid_1882_2 ovid_1866-1897_3.xml,http://hdl.handle.net/2027/uc1.$b309812 (Vol 1)  http://hdl.handle.net/2027/uc1.$b309813 (Vol 2) http://hdl.handle.net/2027/uc1.$b309814 (Vol 3),German,,,,,,
Paulus Orosius,stoa0215c.stoa001,urn:cts:latinLit:stoa0215c.stoa001.opp-lat1,1,The Life of Alfred the Great,"Thorpe, Benjamin; Alfred the Great",Bell,1873,alfredGreat_orosius_1873.xml,,http://hdl.handle.net/2027/inu.32000014239331,English,,no,,"Not sure what to do with this one entirely, includes entire English life of Alfred the Great, also includes English translation of Orosius Historiae by Alfred (pg. 238-513)",,
Pausanias,0525.001,urn:cts:greekLit:tlg0525.tlg001.ogl-eng1,1,"Pausanias' Description of Greece, Volume 1-2","Shilleto, A. R. (Arthur Richard), 1848-1894",Bell,1886,pausanias_1886_1.xml,pausanias_2_1886,http://www.archive.org/details/pausaniasdescrip01pausuoft http://www.archive.org/details/pausaniasdescrip02pausuoft,English,,,,,,
Pausanias,0525.001,urn:cts:greekLit:tlg0525.tlg001.ogl-fre1 urn:cts:greekLit:tlg0525.tlg001.ogl-grc1,1,Pausaniou Hellados periēgēsis-Description de la Grèce de Pausanias (6 volumes),"Courier, Paul-Louis, 1772-1825, tr.,  Koraes, Adamantios, 1748-1833, ed., 
Clavier, Étienne, 1762-1817, ed. and tr.",Eberhart,1814-1823,pausanias_1_1814.xml,pausanias_2_nd.xml pausanias_3_1820.xml pausanias_4_1820.xml pausanias_5_1821.xml pausanias_6_1821.xml,https://hdl.handle.net/2027/mdp.39015063074804 (Vol 1) https://hdl.handle.net/2027/mdp.39015063074655 (Vol 2) https://hdl.handle.net/2027/mdp.39015063074515 (Vol 3) https://hdl.handle.net/2027/mdp.39015063074523 (Vol 4) https://hdl.handle.net/2027/mdp.39015063074580 (Vol 5) https://hdl.handle.net/2027/mdp.39015063074598 (Vol 6),French,http://www.worldcat.org/oclc/48517673,,,Greek and French on opposite pages in book. XML files have Greek text encoded first and separately wiht French encoded afterwards.,,
Pausanias,0525.001,urn:cts:greekLit:tlg0525.tlg001.ogl-ita1,1,Descriziones Della Grecia di Pausania (4 volumes),"Nibby, Antonio, 1792-1839",Presso Vincenzo Poggioli Stampatore della R.C.A.,1817-1818,pausanias_1_1817.xml,pausanias_2_1817.xml pausanias_3_1817.xml,https://hdl.handle.net/2027/uc1.$b415551 (Vol 1) https://hdl.handle.net/2027/uc1.$b415552 (Vol 2) https://hdl.handle.net/2027/uc1.$b415553 (Vol 3) https://hdl.handle.net/2027/uc1.$b415554 (Vol 4),Italian ,https://www.worldcat.org/oclc/20075916,,,"Second volume file put in wrong location (in French trans dev) No volume 4.  Two copies of volume 3,",,
Pausanias,0525.001,urn:cts:greekLit:tlg0525.tlg001.ogl-ger1,1,"Pausanias Beschreibung von Griechenland, Vol 1","Schubart, Johann Heinrich Christian, 1800-1885.",,1855?,pausanias_1855-1902_1,,https://hdl.handle.net/2027/mdp.39015019566457 (Vol 1-3),German,https://www.worldcat.org/oclc/551138748,,,"Source URL for this edition is incorect. PUblished in six volumes, only have first one",,
Persius,969.1,urn:cts:latinLit:phi0969.phi001.ogl-ger2,1,Persius: Die Satiren,"Teuffel, Wilhelm Sigismund, 1820-1878",Metzler,1857,persius_1857,,http://hdl.handle.net/2027/hvd.hn6a8g,German,,,,,,
Petronius,972.1,urn:cts:latinLit:phi0972.phi001.ogl-ger1,1,Petronii Cena Trimalchionis,"Friedlaender, Ludwig,1824-1909.",Hirzel,1906,petronius_1906,,http://hdl.handle.net/2027/uc1.b4636931,German,,,,,,
Phaedrus,975.1,urn:cts:latinLit:phi0975.phi001.ogl-fre1 urn:cts:latinLit:phi0975.phi001.ogl-lat1,1,Fables de Phèdre,"Panckoucke, Ernest, 1808-1886
                           ",Paris,1839,phaedrus_1839.xml,,https://archive.org/details/fablesdephdre00phae,French & Latin,,,,,,
Phaedrus; Avianus; Dionsyius Cato; Publilius Syrus; Laberius,975.1 stoa0046.stoa001 stoa0080.stoa001 622.1 536.1,urn:cts:latinLit:phi0975.phi001.ogl-fre2 urn:cts:latinLit:phi0975.phi001.ogl-lat2 urn:cts:latinLit:stoa0046.stoa001.ogl-fre1  urn:cts:latinLit:stoa0046.stoa001.ogl-lat1 urn:cts:latinLit:stoa0080.stoa001.ogl-fre1 urn:cts:latinLit:stoa0080.stoa001.ogl-lat1 urn:cts:latinLit:phi0622.phi001.ogl-fre1 urn:cts:latinLit:phi0622.phi001.ogl-lat1 urn:cts:latinLit:phi0536.phi001.ogl-fre1 urn:cts:latinLit:phi0536.phi001.ogl-lat1,5,"Fables de Phèdre suivies des oeuvres d'Avianus, de Denys Caton, de Publius Syrus","Panckoucke, Ernest, 1808-1886; Pessonneaux, Émile 1821-1903
; Chenu, Jules 1806-1863",Garnier Freres,1864,phaedrus_1864.xml,,https://archive.org/details/FablesDePhedre1864,French,http://www.worldcat.org/oclc/830218995,,,,,
"Philo, of Alexandria",0018.001 0018.002 0018.003 0018.004 0018.005 0018.006 0018.007 0018.008 0018.009 0018.010 0018.011 0018.012 0018.013 0018.014 0018.015 0018.016 0018.017 0018.018 0018.019 0018.020 0018.021 0018.028 0018.029 0018.030 0018.031 0018.032 0018.033 0018.034 0018.035,urn:cts:greekLit:tlg0018.tlg001.ogl-eng1 urn:cts:greekLit:tlg0018.tlg002.ogl-eng1 urn:cts:greekLit:tlg0018.tlg003.ogl-eng1 urn:cts:greekLit:tlg0018.tlg004.ogl-eng1 urn:cts:greekLit:tlg0018.tlg005.ogl-eng1 urn:cts:greekLit:tlg0018.tlg006.ogl-eng1 urn:cts:greekLit:tlg0018.tlg007.ogl-eng1 urn:cts:greekLit:tlg0018.tlg008.ogl-eng1 urn:cts:greekLit:tlg0018.tlg009.ogl-eng1 urn:cts:greekLit:tlg0018.tlg010.ogl-eng1 urn:cts:greekLit:tlg0018.tlg011.ogl-eng1 urn:cts:greekLit:tlg0018.tlg012.ogl-eng1 urn:cts:greekLit:tlg0018.tlg013.ogl-eng1 urn:cts:greekLit:tlg0018.tlg014.ogl-eng1 urn:cts:greekLit:tlg0018.tlg015.ogl-eng1 urn:cts:greekLit:tlg0018.tlg016.ogl-eng1 urn:cts:greekLit:tlg0018.tlg017.ogl-eng1 urn:cts:greekLit:tlg0018.tlg018.ogl-eng1 urn:cts:greekLit:tlg0018.tlg019.ogl-eng1 urn:cts:greekLit:tlg0018.tlg020.ogl-eng1 urn:cts:greekLit:tlg0018.tlg021.ogl-eng1,21,"The Works of Philo Judaeus, Volume 1, 2 and 4 ","Yonge, Charles Duke",Bell,1854,philo_1_1854,philo_2_1854   philo_4_1855,https://archive.org/details/worksphilojudaeu01philuoft (Vol 1) https://archive.org/details/worksphilojudaeu02philuoft (Vol 2) https://archive.org/details/worksphilojudaeu04philuoft (Vol 4),,,,,Missing Volume 3,Volume 1: Works 0018.001 to 0018.012 Volume 2: 0018.013 to 0018.021 Volume 4: 0018.028 to 0018.035,
Pindar,0033.001 0033.002 0033.003 0033.004,urn:cts:greekLit:tlg0033.tlg001.ogl-eng1 urn:cts:greekLit:tlg0033.tlg001.ogl-eng2 urn:cts:greekLit:tlg0033.tlg002.ogl-eng1 urn:cts:greekLit:tlg0033.tlg002.ogl-eng2 urn:cts:greekLit:tlg0033.tlg003.ogl-eng1 urn:cts:greekLit:tlg0033.tlg003.ogl-eng2 urn:cts:greekLit:tlg0033.tlg004.ogl-eng1 urn:cts:greekLit:tlg0033.tlg004.ogl-eng2,8,The Odes of Pindar,"Turner, Dawon M., 1815-1885; Moore, Abraham, d. 1822",Bell,1915,pindar_1915,,https://archive.org/details/odesofpindar00pinduoft,English,,,,Includes prose and metrical translations,,
Pindar,0033.001 0033.002 0033.003 0033.004 0033.005,urn:cts:greekLit:tlg0033.tlg001.ogl-fre1 urn:cts:greekLit:tlg0033.tlg002.ogl-fre1 urn:cts:greekLit:tlg0033.tlg003.ogl-fre1 urn:cts:greekLit:tlg0033.tlg004.ogl-fre1 urn:cts:greekLit:tlg0033.tlg005.ogl-fre1,5,Pindare : traduction complète,"Colin, Faustin 1801-1865",Silbermann,1841,pindar_1841.xml,,https://hdl.handle.net/2027/mdp.39015001812562,French,,,,,,
Pindar,0033.001 0033.002 0033.003 0033.004,urn:cts:greekLit:tlg0033.tlg001.ogl-ger1  urn:cts:greekLit:tlg0033.tlg002.ogl-ger1  urn:cts:greekLit:tlg0033.tlg003.ogl-ger1  urn:cts:greekLit:tlg0033.tlg004.ogl-ger1 ,4,Pindar's Siegesgesänge,"Donner, Johann Jacob Christian, 1799-1875
",Winter,1860,pindar_1860,,http://hdl.handle.net/2027/njp.32101064295080,German,,,,,,
Plato,0059.023,urn:cts:greekLit:tlg0059.tlg023.ogl-eng1,1,Plato's Gorgias,"Cope, Edward Meredith",Bell,1864,plato_1864,,http://www.archive.org/details/platosgorgias00plat,English,,,,,,
Plato,0059.002 0059.003 0059.004 0059.023 0059.022 0059.012 0059.006 0059.001 0059.020 0059.030 0059.031 0059.032 0059.024 0059.021 0059.007 0059.008 0059.005 0059.009 0059.011 0059.034 0059.035 0059.038a 0059.038c 0059.038f 0059.038d 0059.038e 0059.038b 0059.037 0059.031,urn:cts:greekLit:tlg0059.tlg002.ogl-eng1 urn:cts:greekLit:tlg0059.tlg003.ogl-eng1 urn:cts:greekLit:tlg0059.tlg004.ogl-eng1 urn:cts:greekLit:tlg0059.tlg023.ogl-eng2  urn:cts:greekLit:tlg0059.tlg022.ogl-eng1  urn:cts:greekLit:tlg0059.tlg012.ogl-eng1  urn:cts:greekLit:tlg0059.tlg006.ogl-eng1  urn:cts:greekLit:tlg0059.tlg001.ogl-eng1  urn:cts:greekLit:tlg0059.tlg020.ogl-eng1 urn:cts:greekLit:tlg0059.tlg030.ogl-eng1 urn:cts:greekLit:tlg0059.tlg031.ogl-eng1 urn:cts:greekLit:tlg0059.tlg032.ogl-eng1 urn:cts:greekLit:tlg0059.tlg024.ogl-eng1 urn:cts:greekLit:tlg0059.tlg021.ogl-eng1 urn:cts:greekLit:tlg0059.tlg007.ogl-eng1 urn:cts:greekLit:tlg0059.tlg008.ogl-eng1 urn:cts:greekLit:tlg0059.tlg005.ogl-eng1 urn:cts:greekLit:tlg0059.tlg009.ogl-eng1 urn:cts:greekLit:tlg0059.tlg011.ogl-eng1 urn:cts:greekLit:tlg0059.tlg034.ogl-eng1 urn:cts:greekLit:tlg0059.tlg035.ogl-eng1 urn:cts:greekLit:tlg0059.tlg038a.ogl-eng1 urn:cts:greekLit:tlg0059.tlg038c.ogl-eng1 urn:cts:greekLit:tlg0059.tlg038f.ogl-eng1 urn:cts:greekLit:tlg0059.tlg038d.ogl-eng1 urn:cts:greekLit:tlg0059.tlg038e.ogl-eng1 urn:cts:greekLit:tlg0059.tlg038b.ogl-eng1 urn:cts:greekLit:tlg0059.tlg037.ogl-eng1 urn:cts:greekLit:tlg0059.tlg031.ogl-eng1,29,"The Works of Plato: Volume 1: The Apology, Crito, Phaedo, Gorgias, Protagoras, Phaedrus, Theaetetus, Euthyphron, Lysis -- Volume 2: The Republic, Timaeus, Critias -Volume 3: Meno, Euthydemus, Sophist, The Statesman, Cratylus, Parmenides, The Banquet, or on Love--  (MISSING VOLUME 4) - Volume 5: The Laws -Volume 6: Epinomis, Axiochus, Eryxias, On Virtue, On Justice, Sisyphus, Demodocus, Definitiones, Timaeus","Cary, Henry; Davis, Henry; Burges, George",Bohn,1848-152,plato_1_1848,plato_2_1849  plato_3_1850 plato_5_1852 plato_6_1854,https://archive.org/details/theworksofplato01platiala (Vol 1) https://archive.org/details/worksanewandlite02platuoft (Vol 2) https://archive.org/details/theworksofplato03platiala (Vol 3) https://archive.org/details/aliteralversion05platuoft (Vol 5) https://archive.org/details/worksanewandlite06platuoft (Vol 6),English,,,,,,
